mistress	n	'mistris	bà chủ nhà
mistrial	n	mis'traiəl	vụ xử án sai
mistrust	n	'mis'trʌst	không tin, nghi ngờ
misty	a	'misti	mù sương, đầy sương mù
misunderstand	v	'misʌndə'stænd	hiểu lầm, hiểu sai
misunderstanding	n	'misʌndə'stændiɳ	sự hiểu lầm
misunderstood	v	'misʌndə'stænd	hiểu lầm, hiểu sai
misuse	n	'mis'ju:zidʤ/ (misuse) /'mis'ju:s	sự dùng sai, sự lạm dụng
mite	n	mait	phần nhỏ
mitigate	v	'mitigeit	giảm nhẹ, làm dịu bớt
mitigation	n	,miti'geiʃn	sự làm nhẹ, sự làm dịu
mitral	a	'maitrəl	mũ tế, như mũ tế
mitt	n	'mitn/ (mitt) /mit	găng tay hở ngón
mitten	n	'mitn/ (mitt) /mit	găng tay hở ngón
mix	v	miks	trộn, trộn lẫn
mixed	a	mikst	lẫn lộn, pha trộn
mixer	n	'miksə	người trộn, máy trộn
mixture	n	'mikstʃə	sự pha trộn, sự hỗn hợp
mnemonic	a	ni:'mɔnik	trí nhớ, giúp trí nh
mo	n	mou	moment
moan	n	moun	tiếng than van, tiếng kêu van
moat	n	mout	hào
mob	n	mɔb	đám đông
mobile	a	'moubail	chuyển động, di động
mobilise	v	'moubilaiz/ (mobilise) /'moubilaiz	huy động, động viên
mobility	n	mou'biliti	tính chuyển động, tính di động
mobilization	n	,moubilai'zeiʃn	sự huy động, sự động viên
mobilize	v	'moubilaiz/ (mobilise) /'moubilaiz	huy động, động viên
mobster	n		kẻ cướp
mocha	n	'moukə	cà phê môca
mock	n	mɔk	sự chế nhạo, sự nhạo báng
mockery	n	'mɔkəri	thói chế nhạo, sự nhạo báng
mockingly	d	'mɔkiɳli	chế nhạo, nhạo báng
mod	n		thành viên của một nhóm thanh niên nổi l
mode	n	moud	cách, cách thức
model	n	moud	kiểu, mẫu
modelling	n	'mɔdliɳ	nghệ thuật làm mẫu vật, nghệ thuật làm m
modem	n		bộ điều giải, modem
moderate	a	'mɔdərit	vừa phải, phải chăng
moderately	d		ở một mức độ vừa phải, không nhiều lắm
moderation	n	,mɔdə'reiʃn	sự tiết chế, sự điều độ
moderator	n	'mɔdəreitə	người điều tiết, máy điều tiết
modern	a	'mɔdən	hiện đại
modernity	n	mɔ'də:niti	tính chất hiện đại
modernize	v	'mɔdə:naiz/ (modernise) /'mɔdə:naiz	hiện đại hoá, đổi mới
modest	a	'mɔdist	khiêm tốn, nhún nhường
modesty	n	'mɔdisti	tính khiêm tốn, tính nhún nhường
modi	n		số nhiều của modus
modicum	n	'mɔdikəm	số lượng ít ỏi, số lượng nhỏ
modification	n	,mɔdifi'keiʃn	sự sửa đổi, sự biến cải
modify	v	'mɔdifai	giảm bớt, làm nhẹ
mods	n		kỳ thi phần thứ nhất bằng tú tài văn chư
modular	n		tính chất môđun, môđun tính
module	n		đơn vị đo
modus	n		danh từ số nhiều modi
mogul	a		Mogul thuộc Mông-cổ
mohawk	n		người Mô-hóoc
moist	a	mɔist	ẩm; ẩm ướt, ướt lấp nhấp
moisture	n	'mɔistʃə	hơi ẩm, nước ẩm đọng lại
molar	a	'moulə	răng hàm
molasses	n	mə'læsiz	mật, nước rỉ đường treacle)
mold	n	mould	mould
mole	n	moul	đê chắn sóng
molecular	a	mou'lekjulə	phân t
molecule	n	'mɔlikju:l	phân t
molehill	n	'moulhil	đất chuột chĩu đùn lên
molest	v	mou'lest	quấy rầy, quấy nhiễu
molestation	n	,moules'teiʃn	sự quấy rầy, sự quấy nhiễu
molester	n	mou'lestə	người quấy rầy, người làm phiền
moll	n	mɔl	gun_moll
molly	n	'mɔli	người đàn ông ẻo lả, cậu bé ẻo lả
moloch	n	'moulɔk	thần Mô-lốc
molten	a	'moultən	nấu chảy
mom	n	mə'mɑ:	uây khyếm mẹ
moment	n	'moumənt	chốc, lúc
momentarily	n		trạng từ
momentary	a	'mouməntəri	chốc lát, nhất thời
momentous	a	mou'mentəs	quan trong, trọng yếu
Moments	n		Mô men
momentum	n	mou'mentəm	động lượng, xung lượng
momma	n	mə'mɑ:	uây khyếm mẹ
mommy	n		mẹ mummy
mon	n		thứ Hai
monarch	n	'mɔnək	vua, quốc vương & )
monarchy	n	'mɔnəki	nền quân chủ, chế độ quân chủ
monastery	n	'mɔnəstəri	tu viện
monastic	a	mə'næstik	tu viện
monday	n	'mʌndi	ngày thứ hai
monde	n	mʤ:ɳd	thế giới
monetary	a	'mʌnitəri	tiền tệ
money	n	'mʌni	tiền, tiền tệ
monger	n	'mʌɳgə	lái, lái buôn
mongol	a	'mɔɳgɔl/ (Mongolian) /mɔɳ'gouljən	Mông-c
mongolian	a	'mɔɳgɔl/ (Mongolian) /mɔɳ'gouljən	Mông-c
mongoloid	a		có đặc tính của người Mông Cổ
mongoose	n	'mɔɳgu:s	cầy mangut
mongrel	n	'mʌɳgrəl	chó lai
monies	n		xem money
moniker	n		tên lóng, biệt danh
monitor	n	'mɔnitə	trưởng lớp, cán bộ lớp
monitoring	n		sự định phân
monk	n	mʌɳk	thầy tu, thầy tăng
monkey	n	'mʌɳki	con khỉ
monocle	n	'mɔnɔkl	kính một mắt
monogamous	a	mɔ'nɔgəməs	một vợ, một chồng
monogamy	n	mɔ'nɔgəmi	chế độ một vợ một chồng
monogram	n	'mɔnəgræm	chữ viết lồng nhau
monolith	n	'mɔnouliθ	đá nguyên khối
monologue	n	'mɔnəlɔg	kịch một vai, độc bạch
monopolize	v	mə'nɔpəlaiz/ (monopolise) /mə'nɔpəlaiz	giữ độc quyền
monopoly	n	mə'nɔpəli	độc quyền, vật độc chiếm
monorail	n	'mɔnoureil	đường một ray
monotone	a	'mɔnətoun	monotonous
monotonous	a	mə'nɔtnəs	đều đều, đơn điệu
monotony	n	mə'nɔtnəsnis/ (monotony) /mə'nɔtni	trạng thái đều đều, sự đơn điệu
monsieur	n	mə'siə:	ông
monsoon	n	mɔn'su:n	gió mùa
monster	n	'mɔnstə	quái vật, yêu quái
monstrosity	n	mɔns'trɔsiti	sự kỳ quái, sự quái dị & )
monstrous	a	'mɔnstrəs	kỳ quái, quái dị
montage	n	mɔn'tɑ:ʤ	sự dựng phim
monte	n		bãi cây lúp xúp, khu rừng con
month	n	mʌnθ	tháng
monthly	a	'mʌnθli	hàng tháng
monument	n	'mɔnjumənt	vật kỷ niệm, đài kỷ niệm
monumental	a	,mɔnju'mentl	công trình kỷ niệm, dùng làm công trình
moo	n	mu:	tiếng bò rống
mooch	v	mu:tʃ/ (mouch) /mu:tʃ	đi lang thang, thơ thẩn
mood	n	mu:d	lối, thức
moody	a	'mu:di	buồn rầu, ủ r
moon	n	mu:n	mặt trăng
moonbeam	n	'mu:nbi:m	tia sáng trăng
moonlight	n	'mu:nlait	ánh trăng, ánh sáng trăng
moonlighting	n	'mu:n,laitiɳ	sự làm đêm ngoài gi
moonlit	a	'mu:nlit	dãi ánh trăng, có ánh trăng soi
moonshine	n	'mu:nʃain	ánh trăng
moonstone	n	'mu:nstoun	đá mặt trăng
moor	n	muə	Moor người Ma-rốc
moose	n	mu:s	nai sừng tấm Bắc m
moot	n	mu:t	sự thảo luận, sự tranh luận
mop	v	mɔp	túi lau sàn, giẻ lau sàn
mope	n	moup	người chán nản, người rầu rĩ
moped	n		xe máy có bàn đạp và một động cơ chạy bằ
mopping	n		sự lau dọn sàn nhà
moral	a	'mɔrəl	đạo đức, luân lý
morale	n	mɔ'rɑ:l	tính thần, chí khí
morality	n	mə'ræliti	đạo đức
morally	d		một cách có đạo đức
moratorium	n	,mɔrə'tɔ:riəm	lệnh đình trả nợ, lệnh hoãn trả nợ
morbid	a	'mɔ:bid	bệnh tật, ốm yếu
more	a	mɔ:	nhiều hơn, lớn hơn
morel	n	mɔ'rel	nấm moscela
morello	n		một loại anh đào có vị chua
moreover	d	mɔ:'rouvə	hơn nữa, ngoài ra
mores	n		tục lệ, tập tục
morgue	n	mɔ:g	nhà xác
mormon	n	'mɔ:mən	người nhiều v
morn	n	mɔ:n	buổi sáng
morning	n	'mɔ:niɳ	buổi sáng
moro	n		nhóm bộ tộc ở đảo Midanao và các đảo lân
moroccan	a	mə'rɔkən	Ma-rốc
morocco	n	mə'rɔkou	da ma-rốc
moron	n	'mɔ:rɔn	người trẻ nít
moronic	a	mə'rɔnik	người trẻ nít
morose	a	mə'rous	buồn rầu, rầu rĩ
morpheus	n	'mɔ:fju:s	thần mộng, thần ngủ
morphine	n	'mɔ:fjə/ (morphine) /'mɔ:fi:n	Mocfin
morphing	n		Một kỹ xảo hoạt hình bằng máy tính để vẽ
morris	n	'mɔris	điệu nhảy morit morris dance)
morrow	n	'mɔrou	ngày hôm sau
morse	n	mɔ:s	con moóc
morsel	n	'mɔ:səl	miếng, mấu
mort	n	'mɔ:t	tiếng báo hiệu thú săn đã cùng đường
mortal	a	'mɔ:tl	chết, có chết
mortality	n	mɔ:'tæliti	tính có chết
mortally	d	'mɔ:təli	đến chết được, ghê gớm
mortar	n	'mɔ:tə	vữa, hồ
Mortgage	n		Thế chấp.
mortician	n	mɔ:'tiʃn	người làm nghề lo liệu đám ma
mortifying	a	'mɔ:tifaiiɳ	hành xác, khổ hạnh
mortuary	a	'mɔ:tjuəri	sự chết, việc tang
mos	n		Chất bán dẫn thu được bởi sự kết tọa của
mosaic	a	mə'zeiik	khảm
mosey	v		la cà
mosque	n	mɔsk	nhà thờ Hồi giáo
mosquito	n	məs'ki:tou	con muỗi
moss	n	mɔs	rêu
most	a	moust	lớn nhất, nhiều nhất
mostly	d	'moustli	hầu hết, phần lớn
mot	n	mou	lời nói dí dỏm
motel	n	mou'tel	khách sạn cạnh đường cho khách có ô tô
moth	n	mɔθ	nhậy
mother	n	'mʌðə	mẹ, mẹ đẻ
motherboard	n		bo mạch chủ
motherhood	n	'mʌðəhud	chức năng làm mẹ, bổn phận làm mẹ
motherland	n	'mʌðəlænd	quê hương, tổ quốc
motherless	a	'mʌðəlis	mồ côi mẹ
motherly	a	'mʌðəli	mẹ; có những tình cảm của người mẹ; có n
motif	n	mou'ti:f	chủ đề quán xuyến
motion	n	'mouʃn	sự vận động, sự chuyển đông
motionless	a	'mouʃnlis	bất động, không chuyển động
motivate	v	'moutiveit	thúc đẩy, làm động cơ thúc đẩy
motivation	n	,mouti'veiʃn	sự thúc đẩy, động cơ thúc đẩy
motive	a	'moutiv	vận động, chuyển động
motley	a	'mɔtli	sặc sỡ, nhiều màu
motor	n	'moutə	động cơ mô tô
motorbike	n		xe môtô hạng nhẹ
motorcade	n	'moutəkeid	đoàn xe ô tô hộ tống
motorcycle	v	'moutə,saikl	đi xe mô tô, lái xe mô tô
motoring	n		môn thể thao đua ô tô
motorist	n	'moutəraiz	người lái xe ô tô, người chơi xe ô tô
motorized	a		cơ giới hoá
motorway	n	'moutəwei	đường lớn dành cho ô tô chạy nhanh, xa l
motto	n	'mɔtou	khẩu hiệu, phương châm
mouch	v	mu:tʃ/ (mouch) /mu:tʃ	đi lang thang, thơ thẩn
mould	n	mould	đất tơi xốp
mouldy	a	'mouldi	bị mốc, lên meo
mound	n	maund	ụ , mô
mount	n	maunt	núi đặt trước danh từ riêng Mt)
mountain	n	'mauntin	núi
mountaineer	n	,maunti'niə	người miền núi
mountaineering	n	,maunti'niəriɳ	sự leo núi, sự trèo núi
mountainous	a	'mauntinəs	có núi, lắm núi
mountainside	n		cạnh dốc của một ngọn núi
mounted	a	'mɔtld	cưỡi
mounting	n	'mouldiɳ	sự trèo, sự lên
mourn	v	mɔ:n	than khóc, thương tiếc
mournful	a	'mɔ:nful	buồn rầu, ảm đạm
mourning	n	'mɔ:niɳ	sự đau buồn, sự buồn rầu
mouse	n	maus - mauz	mauz/
mousetrap	n	'maustræp	bẫy chuột
mousse	n	mu:s	món kem mút
moustache	n	məs'tɑ:ʃ	râu mép, ria mustache)
mousy	a	'mausi	lắm chuột
mouth	n	mauθ - mauð	mauð/
mouthed	n		có kiểu mồm như thế nào đó
mouthful	n	'mauθful	miếng
mouthpiece	n	'mauθpi:s	miệng
mouthwash	n		thuốc sát trùng để súc miệng
mouthy	a	'mauði	hay nói, hay la hét
move	n	mu:v	sự chuyển động, sự di chuyển
movement	n	'mu:vmənt	sự chuyển động, sự vận động
mover	n	'mu:və	động cơ, động lực
movie	n	'mu:vi	phim xi nê
moving	a	'mu:viɳ	động, hoạt động
mow	n	mou	đống, đụn
mower	n	'mouə	thợ cắt, thợ gặt
moxie	n	'mɔksi	tính sôi nổi, tính sinh động
mozzarella	n		một loại phó mát của ý
mp	n		nghị sĩ
mr	n		vt của mister
mrs	n		vt của mistress
ms	n		Microsoft
mt	n		núi
mu	n		muy
much	a	mʌtʃ	nhiều, lắm
muck	n	mʌk	phân chuồng
mucky	a	'mʌki	bẩn thỉu, nhớp nhúa
mucous	a	'mju:kəs	nhầy
mucus	n	'mju:kəs	nước nhầy
mud	n	mʌd	bùn & )
muddle	n	'mʌdl	tình trạng lộn xộn, tình trạng lung tung
muddy	a	'mʌdi	lầy bùn, lấy lội
muff	n	mʌf	bao tay
muffin	n	'mʌfin	bánh nướng xốp
muffler	n	'mʌflə	khăn choàng cổ
mug	n	mʌg	ca; chén vại; ca , chén
mugger	n	'mʌgə	cá sấu Ân-ddộ
mulatto	n	mju:'lætou	người da trắng lai da đen
mulberry	n	'mʌlbəri	cây dâu tằm
mulch	n	mʌlʃ	lớp phủ, bổi
mule	n	mju:l	con la
mull	n	mʌl	vải mun
mullah	n		giáo sĩ hồi giáo
muller	n	'mʌlə	cái nghiền
mullet	n	'mʌlit	grey mullet cá đối
multi	n		tiếp đầu ngữ, chỉ nhiều
multimillionaire	n	'mʌlti'liɳgwəl	người giàu hàng triệu
multinational	a		bao gồm nhiều nước, đa quốc gia
multiple	a	'mʌltipl	nhiều, nhiều mối
multiplex	n		multiplex, sự dồn
multiplication	n	,mʌltipli'keiʃn	sự nhân
multiply	v	'mʌltiplai	nhân lên, làm bội lên
multitasking	n		đa nhiệm
multitude	n	'mʌltitju:d	vô số
mum	a	mʌm	lặng yên, lặng thinh
mumble	n	'nʌmbl	tiếng nói lầm bầm
mummification	n		phương pháp ướp xác
mummy	n	'mʌmi	xác
mumps	n	mʌmps	bệnh quai bị
munch	v	mʌntʃ	nhai, nhai tóp tép
mundane	a	'mʌndein	cõi trần, thế tục
mungo	n	'mʌɳgou	len xấu, dạ xấu
municipal	a	mju:'nisipəl	thành phố, đô thị
municipality	n	mju:,nisi'pæliti	đô thị tự trị, thành phố tự trị
mural	a	'mjuərəl	tường, như tường
murder	n	'mə:də	tội giết người, tội ám sát
murderer	n	'mə:dərə	kẻ giết người
murderess	n	'mə:dəris	người đàn bà giết người
murderous	a	'mə:dərəs	giết người, sát hại
murky	a	'mə:ki	tối tăm, u ám
murmur	n	'mə:mə	tiếng rì rầm, tiếng rì rào
murphy	n	'mə:fi	khoai tây, khoai lang
muscle	n	'mʌsl	bắp thịt, cơ
muscular	a	'mʌskjulə	bắp thịt, cơ
muse	n	mju:z	Muse thần nàng thơ
museum	n	mju:'ziəm	nhà bảo tàng
mush	n	mʌʃ	hồ bột, chất đặc sệt
mushroom	n	'mʌʃrum	nấm
mushy	a	'mʌʃi	mềm, xốp
music	n	'mju:zik	nhạc, âm nhạc
musical	a	'mju:zikəl	nhạc, âm nhạc
musician	n	mju:'ziʃn	nhạc sĩ
musk	n	mʌsk	xạ hương
musket	n	'mʌskit	súng hoả mai, súng trường
musketeer	n	,mʌski'tiə	lính cầm súng hoả mai
muslim	n		Cách viết khác : Moslem
muslin	n	'mʌzlin	vải muxơlin
muss	n	mʌs	tình trạng lộn xộn, tình trạng hỗn độn
mussel	n	'mʌsl	con trai
must	n	mʌst - məst	məst/
mustache	n	məs'tɑ:ʃ	râu mép, ria mustache)
mustang	n	'mʌstæɳ	ngựa thảo nguyên
mustard	n	'mʌstəd	cây mù tạc
muster	n	'mʌstə	sự tập hợp, sự tập trung
musty	a	'mʌsti	mốc, có mùi mốc
mutant	a		kết quả của sự thay đổi, về sự đột biến
mutate	v		làm cho... bị biến âm sắc/bị umlau hoá
mutation	n	mju:'teiʃn	sự thay đổi, sự biến đổi
mute	a	mju:t	câm, thầm lặng
mutilate	v	'mju:tileit	cắt, xẻo
mutilation	n	,mju:ti'leiʃn	sự cắt, sự xẻo
mutiny	n	'mju:tini	cuộc nổi dậy chống đối, cuộc nổi loạn
mutt	n	mʌt	chó lai
mutter	n	'mʌtə	sự thì thầm, tiếng thì thầm
muttering	n		xem utter
mutton	n	'mʌtn	thịt cừu
mutual	a	'mju:tjuəl	lẫn nhau, qua lại
mutually	d	'mju:tjuəli	lẫn nhau, qua lại
muzak	n		loại sáo thường chơi ở các nơi quãng cáo
muzzle	n	'mʌzl	mõm
muzzy	a	'mʌzi	mụ mẫm, ngây dại
my	a	mai	của tôi
myriad	n	'miriəd	mười nghìn
myrrh	n		chất nhựa thơm
myrtle	n	'mə:tl	cây mía
myself	n	mai'self	tự tôi
mysterious	a	mis'tiəriəs	thần bí, huyền bí
mystery	n	'mistəri	điều huyền bí, điều thần bí
mystic	n	'mistik	người thần bí
mystical	n	'mistik	người thần bí
mysticism	n	'mistisizm	đạo thần bí
mystique	n	mis'ti:k	không khí thần bí
myth	n	miθ	thần thoại
mythic	a		tưởng tượng, hoang đường
mythical	a	miθikəl	thần thoại
mythological	a	,miθə'lɔdʤik/ (mythological) /,miθə'lɔdʤikəl	thần thoại học, thần thoại
mythology	n	mi'θɔlədʤi	thần thoại
n	n	en	n
naacp	n		Hiệp hội quốc gia vì sự tiến bộ của ngườ
nab	v	næb	tóm cổ
nacho	n		bánh khoai tây rán
nadir	n	'neidiə	đế
nag	n	næg	con ngựa nhỏ
nagging	n	'nægiɳ	mè nheo
nail	n	neil	móng, móng vuốt
nailing	a		hết ý, tuyệt
naive	a	nɑ:'i:v/ (naive) /neiv	ngây thơ, chất phác
naivety	n	nɑ:'i:vtei/ (na...vety) /nɑ:'i:vti/ (naivety) /'neivti	tính ngây thơ, tính chất phác
naked	a	'neikid	trần, trần truồng
nakedness	n	'neikidnis	sự trần truồng, sự trơ trụi
name	n	neim	tên, danh
nameless	a	'neimlis	không tên, vô danh
namely	d	'neimli	là, ấy là
namesake	n	'neimseik	người trùng tên, vật cùng tên
nance	n	'nænsi	người ẻo lả như đàn bà
nancy	n	'nænsi	người ẻo lả như đàn bà
nandu	n	'nændu	đà điểu Mỹ
nanny	n	'næni	ruấy khũi bõ
nano	n		Tiền tố chỉ một phần tỷ
nanosecond	n		nanô giây, nanosec
nap	n	næp	giấc ngủ chợp, giấc trưa
napalm	n	nei'pɑ:m	Napan
nape	n	neip	gáy the nape of the neck)
napkin	n	'næpkin	khăn ăn
napoleon	n	nə'pouljən	đồng napôlêông
nappy	a	'næpi	có bọt, bốc mạnh
narcissism	n	nɑ:'sisizm	tính tự yêu mình, tính quá chú ý chăm só
narcissist	n	nɑ:'sisist	người tự yêu mình, người quá chú ý chăm
narcissistic	a	,nɑ:sə'sistik	tự yêu mình, quá chú ý đến vẻ đẹp của mì
narcissus	n	nɑ:'sisəs	hoa thuỷ tiên
narcolepsy	n	'nɑ:kəlepsi	chứng ngủ rũ
narcotic	a	nɑ:'kɔtik	làm mơ mơ màng màng
narrate	v	næ'reit	kể lại, thuật lại
narration	n	næ'reiʃn	sự kể chuyện, sự tường thuật
narrative	n	'nærətiv	chuyện kể, bài tường thuật
narrator	n	næ'reitə	người chuyện kể, người tường thuật
narrow	a	'nærou	hẹp, chật hẹp
narrowly	d	'nærouli	chật hẹp, hẹp hòi & )
narrows	n		cửa biển hẹp
nasa	n		Cơ quan hàng không và không gian Hoa Kỳ
nasal	a	'neizəl	mũi
nastiness	n	'nɑ:stinis	tính bẩn thỉu, tính dơ dáy
nasty	a	'nɑ:sti	bẩn thỉu, dơ dáy
natal	a	'neitl	sinh
nation	n	'neiʃn	dân tộc
national	a	'neiʃənl	dân tộc
nationalism	n	'næʃnəlizm	chủ nghĩa dân tộc
nationalist	n	'næʃnəlist	người theo chủ nghĩa dân tộc
nationality	n	,næʃə'næliti	tính chất dân tộc, tính chất quốc gia
nationally	d	'næʃnəli	về mặt dân tộc, về mặt quốc gia
nationwide	a		khắp cả nước, toàn quốc
native	a	'neitiv	nơi sinh
nativity	n	nə'tiviti	sự sinh đẻ
nato	n		Tổ chức minh ước Bắc Đại Tây Dương
natty	a	'næti	đẹp, chải chuốt
natural	a	'nætʃrəl	tự nhiên, thiên nhiên
naturalist	n	'nætʃərəlist	nhà tự nhiên học
naturally	d	'nætʃrəli	vốn, tự nhiên
nature	n	'neitʃə	tự nhiên, thiên nhiên
naught	n	nɔ:t	không
naughty	a	nɔ:ti	hư, hư đốn, nghịch ngợm
nausea	n	'nɔ:sjə	sự buồn nôn, sự lộn mửa
nauseating	a		làm cho buồn nôn, gây buồn nôn
nauseous	a	'nɔ:sjəs	tanh tưởi, làm nôn mửa
nautical	a	'nɔ:tikəl	biển, hàng hải
nautilus	n	'nɔ:tiləs	ốc anh vũ
naval	a	'neivəl	hải quân, thuỷ quân
nave	n	veiv	trục bánh xe
navel	n	'neivəl	rốn
navigate	v	'nævigeit	lái
navigation	n	,nævi'geiʃn	nghề hàng hải, sự đi biển
navigator	n	'nævigeitə	nhà hàng gải, người đi biển
navy	n	'neivi	hải quân
nay	n	nei	sự từ chối, sự cự tuyệt
nazi	n	'nɑ:tsi	đảng viên đảng Quốc xã
nazism	n	'nɑ:tsizm	chủ nghĩa quốc xã
nbc	n		Công ty phát thanh quốc gia
nco	n		hạ sự quan
neal	v		nung
neanderthal	a		thuộc về giống người Nêanđectan
neapolitan	a		thuộc về xứ Naples
near	a	niə	gần, cận
nearby	a		gần, không xa
nearly	d	'niəli	gần, sắp
neat	a	ni:t	sạch gọn, ngăn nắp
neath	p	'ni:θ	dưới, ở dưới
neatly	d		gọn gàng, ngăn nắp
neb	n	neb	mũi, mỏ
nebula	n	'nebjulə	tinh vân
necessarily	d	'nesisərili	tất yếu, nhất thiết
necessary	a	'nesisəri	cần, cần thiết
necessity	n	ni'sesiti	sự cần thiết, điều tất yếu
neck	n	nek	cổ
necking	n	'nekiɳ	cổ cột
necklace	n	'neklis	chuỗi hạt
neckline	n		đường viền cổ áo
necktie	n	'nektai	ca vát
necromancer	n	'nekroumænsə	thầy đồng gọi hồn
necrosis	n	ne'krousis	sự chết hoại
nectar	n	'nektə	rượu tiên
